,Date,Latitude,Longitude,Year,Month,Day,midpoint,midpt_Lat,midpt_Lon,Station,geometry,Coord,YearMonth,Week
7020,2013-08-08,41.92745333,-87.715785,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92745333, -87.715785)",2013-08,32
7021,2013-08-08,41.92657333,-87.71535,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92657333, -87.71535)",2013-08,32
7022,2013-08-08,41.92655,-87.71475167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92655, -87.71475167)",2013-08,32
7023,2013-08-08,41.92655667,-87.71421833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92655667, -87.71421833)",2013-08,32
7024,2013-08-08,41.92655333,-87.71358667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92655333, -87.71358667)",2013-08,32
7025,2013-08-08,41.92657333,-87.712985,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92657333, -87.712985)",2013-08,32
7026,2013-08-08,41.92657833,-87.71244833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92657833, -87.71244833)",2013-08,32
7027,2013-08-08,41.92659667,-87.71181,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92659667, -87.71181)",2013-08,32
7028,2013-08-08,41.9266,-87.71129,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.9266, -87.71129)",2013-08,32
7029,2013-08-08,41.926595,-87.71058667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.926595, -87.71058667)",2013-08,32
7030,2013-08-08,41.92660667,-87.70967833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92660667, -87.70967833)",2013-08,32
7031,2013-08-08,41.92700833,-87.70962,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92700833, -87.70962)",2013-08,32
7032,2013-08-08,41.92747,-87.70963833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92747, -87.70963833)",2013-08,32
7033,2013-08-08,41.92843667,-87.70955,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92843667, -87.70955)",2013-08,32
7034,2013-08-08,41.92895833,-87.70955667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92895833, -87.70955667)",2013-08,32
7035,2013-08-08,41.93063667,-87.70933000000001,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93063667, -87.70933000000001)",2013-08,32
7036,2013-08-08,41.93205,-87.70996833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93205, -87.70996833)",2013-08,32
7037,2013-08-08,41.9324,-87.70995,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.9324, -87.70995)",2013-08,32
7038,2013-08-08,41.93283333,-87.70997167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93283333, -87.70997167)",2013-08,32
7039,2013-08-08,41.933295,-87.709975,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.933295, -87.709975)",2013-08,32
7040,2013-08-08,41.934290000000004,-87.70997333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.934290000000004, -87.70997333)",2013-08,32
7041,2013-08-08,41.93472833,-87.70996667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93472833, -87.70996667)",2013-08,32
7042,2013-08-08,41.93517,-87.70998,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93517, -87.70998)",2013-08,32
7043,2013-08-08,41.935625,-87.71003,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.935625, -87.71003)",2013-08,32
7044,2013-08-08,41.93615667,-87.71003833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93615667, -87.71003833)",2013-08,32
7045,2013-08-08,41.93670833,-87.71004833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93670833, -87.71004833)",2013-08,32
7046,2013-08-08,41.93719167,-87.71004167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93719167, -87.71004167)",2013-08,32
7047,2013-08-08,41.93757833,-87.71007667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93757833, -87.71007667)",2013-08,32
7048,2013-08-08,41.93807167,-87.71006,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93807167, -87.71006)",2013-08,32
7049,2013-08-08,41.93883667,-87.70886,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93883667, -87.70886)",2013-08,32
7050,2013-08-08,41.93839833,-87.70884667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93839833, -87.70884667)",2013-08,32
7051,2013-08-08,41.93792833,-87.70883667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93792833, -87.70883667)",2013-08,32
7052,2013-08-08,41.93752333,-87.70881667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93752333, -87.70881667)",2013-08,32
7053,2013-08-08,41.93703333,-87.70878833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93703333, -87.70878833)",2013-08,32
7054,2013-08-08,41.93653833,-87.70877667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93653833, -87.70877667)",2013-08,32
7055,2013-08-08,41.93613667,-87.70873167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93613667, -87.70873167)",2013-08,32
7056,2013-08-08,41.93578333,-87.70872833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93578333, -87.70872833)",2013-08,32
7057,2013-08-08,41.93531833,-87.70872,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93531833, -87.70872)",2013-08,32
7058,2013-08-08,41.93489333,-87.70870833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93489333, -87.70870833)",2013-08,32
7059,2013-08-08,41.93441333,-87.70869333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93441333, -87.70869333)",2013-08,32
7060,2013-08-08,41.93392167,-87.70822667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93392167, -87.70822667)",2013-08,32
7061,2013-08-08,41.93393333,-87.705835,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93393333, -87.705835)",2013-08,32
7062,2013-08-08,41.93392667,-87.70536167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93392667, -87.70536167)",2013-08,32
7063,2013-08-08,41.933955,-87.70471167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.933955, -87.70471167)",2013-08,32
7064,2013-08-08,41.93396,-87.70416167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93396, -87.70416167)",2013-08,32
7065,2013-08-08,41.93396833,-87.70354333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93396833, -87.70354333)",2013-08,32
7066,2013-08-08,41.93398333,-87.70309,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93398333, -87.70309)",2013-08,32
7067,2013-08-08,41.934005,-87.70229167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.934005, -87.70229167)",2013-08,32
7068,2013-08-08,41.93399667,-87.70173,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93399667, -87.70173)",2013-08,32
7069,2013-08-08,41.934005,-87.70099333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.934005, -87.70099333)",2013-08,32
7070,2013-08-08,41.93379333,-87.69979333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93379333, -87.69979333)",2013-08,32
7071,2013-08-08,41.93344333,-87.69929167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93344333, -87.69929167)",2013-08,32
7072,2013-08-08,41.93304167,-87.69922667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93304167, -87.69922667)",2013-08,32
7073,2013-08-08,41.93264167,-87.69919167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93264167, -87.69919167)",2013-08,32
7074,2013-08-08,41.93161833,-87.700245,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93161833, -87.700245)",2013-08,32
7075,2013-08-08,41.931265,-87.70021833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.931265, -87.70021833)",2013-08,32
7076,2013-08-08,41.93075833,-87.700195,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93075833, -87.700195)",2013-08,32
7077,2013-08-08,41.93019167,-87.70015500000001,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93019167, -87.70015500000001)",2013-08,32
7078,2013-08-08,41.92970667,-87.700125,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92970667, -87.700125)",2013-08,32
7079,2013-08-08,41.92921,-87.700085,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92921, -87.700085)",2013-08,32
7080,2013-08-08,41.92869667,-87.700055,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92869667, -87.700055)",2013-08,32
7081,2013-08-08,41.92812667,-87.700005,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92812667, -87.700005)",2013-08,32
7082,2013-08-08,41.92769667,-87.69999,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92769667, -87.69999)",2013-08,32
7083,2013-08-08,41.92723167,-87.699975,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92723167, -87.699975)",2013-08,32
7084,2013-08-08,41.92676833,-87.69996,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92676833, -87.69996)",2013-08,32
7085,2013-08-08,41.926215,-87.69996,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.926215, -87.69996)",2013-08,32
7086,2013-08-08,41.92569,-87.69993167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92569, -87.69993167)",2013-08,32
7087,2013-08-08,41.92620167,-87.70115333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92620167, -87.70115333)",2013-08,32
7088,2013-08-08,41.92665833,-87.70116333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92665833, -87.70116333)",2013-08,32
7089,2013-08-08,41.92714833,-87.70119,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92714833, -87.70119)",2013-08,32
7090,2013-08-08,41.92766333,-87.70120167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92766333, -87.70120167)",2013-08,32
7091,2013-08-08,41.92845667,-87.70124667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92845667, -87.70124667)",2013-08,32
7092,2013-08-08,41.92895,-87.70129667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92895, -87.70129667)",2013-08,32
7093,2013-08-08,41.92942,-87.70132167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92942, -87.70132167)",2013-08,32
7094,2013-08-08,41.92988833,-87.70133333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.92988833, -87.70133333)",2013-08,32
7095,2013-08-08,41.93036667,-87.70133167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93036667, -87.70133167)",2013-08,32
7096,2013-08-08,41.93086833,-87.70133333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93086833, -87.70133333)",2013-08,32
7097,2013-08-08,41.93133333,-87.70131833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93133333, -87.70131833)",2013-08,32
7098,2013-08-08,41.93168333,-87.70132,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93168333, -87.70132)",2013-08,32
7099,2013-08-08,41.93227667,-87.70130999999999,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93227667, -87.70130999999999)",2013-08,32
7100,2013-08-08,41.932835,-87.70132167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.932835, -87.70132167)",2013-08,32
7101,2013-08-08,41.93331667,-87.70132333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93331667, -87.70132333)",2013-08,32
7102,2013-08-08,41.93374833,-87.70134499999999,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93374833, -87.70134499999999)",2013-08,32
7103,2013-08-08,41.93420833,-87.701365,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93420833, -87.701365)",2013-08,32
7104,2013-08-08,41.93436833,-87.70099667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93436833, -87.70099667)",2013-08,32
7105,2013-08-08,41.93412,-87.700435,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93412, -87.700435)",2013-08,32
7106,2013-08-08,41.93380833,-87.70013833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93380833, -87.70013833)",2013-08,32
7107,2013-08-08,41.93371167,-87.70155667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93371167, -87.70155667)",2013-08,32
7108,2013-08-08,41.93556667,-87.70273333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93556667, -87.70273333)",2013-08,32
7109,2013-08-08,41.93556833,-87.70319833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93556833, -87.70319833)",2013-08,32
7110,2013-08-08,41.93557833,-87.70366333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93557833, -87.70366333)",2013-08,32
7111,2013-08-08,41.935584999999996,-87.70430667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.935584999999996, -87.70430667)",2013-08,32
7112,2013-08-08,41.935604999999995,-87.705835,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.935604999999995, -87.705835)",2013-08,32
7113,2013-08-08,41.935395,-87.70608833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.935395, -87.70608833)",2013-08,32
7114,2013-08-08,41.93494333,-87.70609499999999,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93494333, -87.70609499999999)",2013-08,32
7115,2013-08-08,41.93456667,-87.70608333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93456667, -87.70608333)",2013-08,32
7116,2013-08-08,41.934135,-87.70608167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.934135, -87.70608167)",2013-08,32
7117,2013-08-08,41.93371167,-87.70609,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93371167, -87.70609)",2013-08,32
7118,2013-08-08,41.93332333,-87.7061,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93332333, -87.7061)",2013-08,32
7119,2013-08-08,41.93289667,-87.70609167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93289667, -87.70609167)",2013-08,32
7120,2013-08-08,41.932425,-87.70608833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.932425, -87.70608833)",2013-08,32
7121,2013-08-08,41.93168167,-87.70608,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93168167, -87.70608)",2013-08,32
7122,2013-08-08,41.93116167,-87.70606,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93116167, -87.70606)",2013-08,32
7123,2013-08-08,41.93067333,-87.70605,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93067333, -87.70605)",2013-08,32
7124,2013-08-08,41.930265000000006,-87.70603833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.930265000000006, -87.70603833)",2013-08,32
7125,2013-08-08,41.93309333,-87.71196167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93309333, -87.71196167)",2013-08,32
7126,2013-08-08,41.93345333,-87.71159833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93345333, -87.71159833)",2013-08,32
7127,2013-08-08,41.93385333,-87.711175,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93385333, -87.711175)",2013-08,32
7128,2013-08-08,41.93428833,-87.710735,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93428833, -87.710735)",2013-08,32
7129,2013-08-08,41.93473167,-87.710275,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93473167, -87.710275)",2013-08,32
7130,2013-08-08,41.93513,-87.71002,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93513, -87.71002)",2013-08,32
7131,2013-08-08,41.935629999999996,-87.71004167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.935629999999996, -87.71004167)",2013-08,32
7132,2013-08-08,41.935675,-87.71067833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.935675, -87.71067833)",2013-08,32
7133,2013-08-08,41.93566167,-87.71181667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93566167, -87.71181667)",2013-08,32
7134,2013-08-08,41.93743333,-87.71273333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93743333, -87.71273333)",2013-08,32
7135,2013-08-08,41.93723833,-87.71313333,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93723833, -87.71313333)",2013-08,32
7136,2013-08-08,41.93694,-87.71343833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93694, -87.71343833)",2013-08,32
7137,2013-08-08,41.93659,-87.71381833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93659, -87.71381833)",2013-08,32
7138,2013-08-08,41.93631667,-87.71408167,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93631667, -87.71408167)",2013-08,32
7139,2013-08-08,41.93589833,-87.714535,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93589833, -87.714535)",2013-08,32
7140,2013-08-08,41.93558667,-87.71486833,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93558667, -87.71486833)",2013-08,32
7141,2013-08-08,41.935204999999996,-87.71530667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.935204999999996, -87.71530667)",2013-08,32
7142,2013-08-08,41.93542167,-87.71684667,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93542167, -87.71684667)",2013-08,32
7143,2013-08-08,41.93561333,-87.71651,2013,8,8,"(41.931466280284525, -87.69703514644353)",41.931466280284525,-87.69703514644353,2,POINT (-87.69703514644348 41.93146628028457),"(41.93561333, -87.71651)",2013-08,32
