,Date,Species,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,DaylightDuration
6408,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6409,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,14,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6410,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6411,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6412,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6413,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,18,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6414,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6415,2011-06-30,CULEX PIPIENS/RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6416,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,4,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6417,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6418,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6419,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6420,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6421,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6422,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,37,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6423,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,50,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6424,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,8,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6425,2011-06-30,CULEX RESTUANS,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,27,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6426,2011-06-30,CULEX PIPIENS/RESTUANS,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,35,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6427,2011-06-30,CULEX RESTUANS,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,20,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6428,2011-06-30,CULEX PIPIENS,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,40,0,1,88,60,74,2,62,67,0,9,2011-06-30 04:19:00,2011-06-30 19:31:00,,0,0.0,0.0,29.28,30.0,8.2,17,9.4,2011,6,30,0 days 15:12:00.000000000
6429,2011-06-30,CULEX TERRITANS,T222,"4800  W MONTANA ST, Chicago, IL",41.925197999999995,-87.746381,8,1,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6430,2011-06-30,CULEX RESTUANS,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,2,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6431,2011-06-30,CULEX PIPIENS/RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,2,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6432,2011-06-30,CULEX RESTUANS,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,2,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6433,2011-06-30,CULEX PIPIENS/RESTUANS,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,1,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6434,2011-06-30,CULEX RESTUANS,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,5,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6435,2011-06-30,CULEX PIPIENS/RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,18,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6436,2011-06-30,CULEX RESTUANS,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,37,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6437,2011-06-30,CULEX RESTUANS,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,1,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6438,2011-06-30,CULEX RESTUANS,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,5,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6439,2011-06-30,CULEX RESTUANS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,11,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6440,2011-06-30,CULEX TERRITANS,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,1,0,2,89,66,78,2,61,67,0,13,2011-06-30 04:19:00,2011-06-30 19:31:00,TS TSRA RA VCTS,0,0.0,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,0 days 15:12:00.000000000
6441,2011-07-11,CULEX PIPIENS/RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,24,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6442,2011-07-11,CULEX RESTUANS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,18,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6443,2011-07-11,CULEX PIPIENS,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,4,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6444,2011-07-11,CULEX PIPIENS/RESTUANS,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,1,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6445,2011-07-11,CULEX PIPIENS/RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,25,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6446,2011-07-11,CULEX RESTUANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,15,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6447,2011-07-11,CULEX PIPIENS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,3,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6448,2011-07-11,CULEX TERRITANS,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,2,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6449,2011-07-11,CULEX RESTUANS,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6450,2011-07-11,CULEX PIPIENS/RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,2,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6451,2011-07-11,CULEX RESTUANS,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,8,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6452,2011-07-11,CULEX PIPIENS/RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,15,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6453,2011-07-11,CULEX RESTUANS,T094,"1700  W 95TH ST, Chicago, IL",41.720848,-87.666014,9,10,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6454,2011-07-11,CULEX PIPIENS/RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999996,8,4,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6455,2011-07-11,CULEX RESTUANS,T148,"7500  N OAKLEY AVE, Chicago, IL",42.01743,-87.68776899999996,8,23,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6456,2011-07-11,CULEX PIPIENS/RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,17,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6457,2011-07-11,CULEX RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,46,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6458,2011-07-11,CULEX RESTUANS,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,31,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6459,2011-07-11,CULEX RESTUANS,T028,"5800  N WESTERN AVE, Chicago, IL",41.986921,-87.689778,9,1,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6460,2011-07-11,CULEX PIPIENS/RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,5,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6461,2011-07-11,CULEX RESTUANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,4,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6462,2011-07-11,CULEX TERRITANS,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801497999999995,-87.763416,9,1,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6463,2011-07-11,CULEX PIPIENS/RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,4,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6464,2011-07-11,CULEX RESTUANS,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,1,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6465,2011-07-11,CULEX PIPIENS/RESTUANS,T089,"1000  S VINCENNES, Chicago, IL",41.723195000000004,-87.64997,5,1,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6466,2011-07-11,CULEX PIPIENS/RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,16,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6467,2011-07-11,CULEX RESTUANS,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,6,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6468,2011-07-11,CULEX PIPIENS/RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,15,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6469,2011-07-11,CULEX RESTUANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,8,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6470,2011-07-11,CULEX TERRITANS,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,9,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6471,2011-07-11,CULEX PIPIENS/RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,2,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6472,2011-07-11,CULEX RESTUANS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114000000004,-87.629798,3,1,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6473,2011-07-11,CULEX PIPIENS/RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,10,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6474,2011-07-11,CULEX RESTUANS,T147,"2800  N FRANCISCO AVE, Chicago, IL",41.932094,-87.700117,8,30,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6475,2011-07-11,CULEX PIPIENS/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,45,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6476,2011-07-11,CULEX PIPIENS/RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,6,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6477,2011-07-11,CULEX RESTUANS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,16,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6478,2011-07-11,CULEX SALINARIUS,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,3,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6479,2011-07-11,CULEX PIPIENS/RESTUANS,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,8,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6480,2011-07-11,CULEX PIPIENS/RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,1,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6481,2011-07-11,CULEX RESTUANS,T218,"3700  N KEDVALE AVE, Chicago, IL",41.948167,-87.730698,8,5,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6482,2011-07-11,CULEX RESTUANS,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,1,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6483,2011-07-11,CULEX PIPIENS/RESTUANS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,1,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6484,2011-07-11,CULEX RESTUANS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,10,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6485,2011-07-11,CULEX PIPIENS,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,2,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6486,2011-07-11,CULEX PIPIENS/RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,47,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6487,2011-07-11,CULEX RESTUANS,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.77792099999998,9,43,0,1,88,71,80,7,71,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,HZ,0,0.0,0.39,29.12,29.82,5.5,25,8.5,2011,7,11,0 days 15:02:00.000000000
6488,2011-07-11,CULEX PIPIENS/RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,16,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6489,2011-07-11,CULEX PIPIENS/RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,36,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
6490,2011-07-11,CULEX RESTUANS,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,46,0,2,90,70,80,7,70,74,0,15,2011-07-11 04:26:00,2011-07-11 19:28:00,TSRA BR,0,0.0,0.13,29.18,29.81,5.3,24,8.0,2011,7,11,0 days 15:02:00.000000000
